Department,Department_Division,PCN,Position_Title,FLSA_Code,Initial_Hire_Date,Date_in_Title,Salary,OBJECTID
PAR ,PAR 071 CRC - Bow Creek,N.030605,Parks and Recreation Aide,,26-Jul-21,,15.75,291807
PAR ,PAR 071 CRC - Bow Creek,B.004899.4     ,Recreation Specialist I,,15-Aug-18,7-May-20,47889.4,291808
PAR ,PAR 071 CRC - Bow Creek,N.030470,Aquatics Instructor,,6-Jul-23,,17.85,291809
PAR ,PAR 071 CRC - Bow Creek,B.004761.3     ,Recreation Specialist I,,14-Mar-18,24-Sep-20,47889.4,291810
PAR ,PAR 071 CRC - Bow Creek,N.030490.1     ,Clerk Cashier,,20-Jun-23,,15.28156,291811
PAR ,PAR 071 CRC - Bow Creek,B.000753.5     ,Recreation Specialist I,,16-Dec-13,14-Sep-23,43143.62,291812
PAR ,PAR 071 CRC - Bow Creek,N.030605,Parks and Recreation Aide,,15-Sep-22,,15.75,291813
PAR ,PAR 071 CRC - Bow Creek,P.050127.2     ,Clerk Cashier,,24-Aug-23,,15.28156,291814
PAR ,PAR 071 CRC - Bow Creek,B.003341.4     ,Recreation Specialist I,,27-Feb-20,25-Feb-21,47889.4,291815
PAR ,PAR 071 CRC - Bow Creek,B.004475.4     ,Clerk Cashier,,30-Dec-21,6-Apr-23,32910.02,291816
PAR ,PAR 071 CRC - Bow Creek,N.030470,Aquatics Instructor,,8-Dec-22,,17.85,291817
PAR ,PAR 071 CRC - Bow Creek,N.030511,Fitness Instructor,,7-Jul-14,7-Jul-14,19.43,291818
PAR ,PAR 071 CRC - Bow Creek,N.030480,Lifeguard,,14-Sep-23,,16,291819
PAR ,PAR 071 CRC - Bow Creek,N.030480,Lifeguard,,22-Apr-22,,16.75,291820
PAR ,PAR 071 CRC - Bow Creek,N.030480,Lifeguard,,21-Jan-22,,16.75,291821
PAR ,PAR 071 CRC - Bow Creek,N.030470,Aquatics Instructor,,1-Nov-12,,18.74,291822
PAR ,PAR 071 CRC - Bow Creek,N.030605,Parks and Recreation Aide,,2-Jun-00,2-Jun-00,15.75,291823
PAR ,PAR 071 CRC - Bow Creek,N.030605,Parks and Recreation Aide,,11-May-23,,15.75,291824
PAR ,PAR 071 CRC - Bow Creek,N.030605,Parks and Recreation Aide,,22-Feb-19,,15.75,291825
PAR ,PAR 071 CRC - Bow Creek,N.030470,Aquatics Instructor,,26-Apr-18,,18.74,291826
PAR ,PAR 071 CRC - Bow Creek,N.030480,Lifeguard,,25-Jan-24,,16,291827
PAR ,PAR 072 CRC - Seatack,N.090174,Parks and Recreation Aide,,8-Jan-18,,15.75,291828
PAR ,PAR 072 CRC - Seatack,B.005253.2     ,Office Supervisor,,1-Jan-97,1-Jul-04,66894.36,291829
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,28-Sep-23,,16,291830
PAR ,PAR 072 CRC - Seatack,B.004609.2     ,Recreation Specialist I,,1-Oct-12,1-Jul-13,52635.44,291831
PAR ,PAR 072 CRC - Seatack,B.004784.3     ,Recreation Specialist II,,4-Feb-99,16-Sep-01,75582.26,291832
PAR ,PAR 072 CRC - Seatack,B.000975.3     ,Parks and Recreation Supervisor,,19-Jan-17,19-Jan-17,79016.08,291833
PAR ,PAR 072 CRC - Seatack,N.090150.1     ,Clerk Cashier,,9-Aug-04,,15.82207,291834
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,7-Jun-14,,18.74,291835
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,18-May-16,,18.74,291836
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,5-Oct-23,,16,291837
PAR ,PAR 072 CRC - Seatack,B.002856.4     ,Account Clerk II,,8-Feb-24,8-Feb-24,35494.42,291838
PAR ,PAR 072 CRC - Seatack,N.090174,Parks and Recreation Aide,,21-Jun-22,,15.75,291839
PAR ,PAR 072 CRC - Seatack,B.003806.4     ,Recreation Specialist I,,1-May-10,30-May-24,43143.62,291840
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,22-Feb-24,,16,291841
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,11-May-23,,17.85,291842
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,16-Dec-09,,16.75,291843
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,20-Oct-22,,17.85,291844
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,3-Feb-22,,18.74,291845
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,2-May-24,,17.85,291846
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,21-Sep-23,,17.85,291847
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,11-May-23,,16.75,291848
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,8-Feb-24,,16,291849
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,24-Oct-18,,16.75,291850
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,21-Jun-18,,16.75,291851
PAR ,PAR 072 CRC - Seatack,B.004716.4     ,Parks and Recreation Supervisor,,11-Apr-19,11-Apr-19,76896.3,291852
PAR ,PAR 072 CRC - Seatack,N.090174,Parks and Recreation Aide,,15-Jun-07,15-Jun-07,15.75,291853
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,8-Jul-22,,16.75,291854
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,22-Nov-22,,16.75,291855
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,28-Apr-22,,16.75,291856
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,28-Apr-22,,16.75,291857
PAR ,PAR 072 CRC - Seatack,B.003330.2     ,Recreation Specialist I,,1-Jun-12,12-Jan-23,43143.62,291858
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,17-Apr-23,,16.75,291859
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,19-Sep-18,,16.75,291860
PAR ,PAR 072 CRC - Seatack,N.090174,Parks and Recreation Aide,,29-Feb-24,,15,291861
PAR ,PAR 072 CRC - Seatack,N.090174,Parks and Recreation Aide,,18-Aug-22,,15.75,291862
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,23-May-19,,16,291863
PAR ,PAR 072 CRC - Seatack,P.050211.1     ,Clerk Cashier,,15-Apr-21,,15.82207,291864
PAR ,PAR 072 CRC - Seatack,B.005247.5     ,Recreation Specialist II,,1-Sep-09,9-Sep-21,64594.4,291865
PAR ,PAR 072 CRC - Seatack,N.090164,Aquatics Instructor,,11-Apr-18,,18.74,291866
PAR ,PAR 072 CRC - Seatack,N.090155,Lifeguard,,4-May-23,,16.75,291867
PAR ,PAR 073 CRC - Great Neck,B.000677.3     ,Recreation Specialist I,,22-Dec-22,18-May-23,43143.62,291868
PAR ,PAR 073 CRC - Great Neck,N.090065,Parks and Recreation Lead Aide,,11-Feb-22,,17.85,291869
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,30-Jun-86,,15.75,291870
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,15-Sep-22,,17.85,291871
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,24-Aug-23,,18.5,291872
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,27-Jan-22,,19.43,291873
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,29-Nov-23,,18.5,291874
PAR ,PAR 073 CRC - Great Neck,N.090065,Parks and Recreation Lead Aide,,16-Feb-18,,17.85,291875
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,20-Oct-22,,19.43,291876
PAR ,PAR 073 CRC - Great Neck,B.005788.2     ,Recreation Specialist I,,12-Apr-08,22-Nov-14,52635.44,291877
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,3-Aug-23,,18.5,291878
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,19-Apr-19,,18.74,291879
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,30-Jul-18,,16.75,291880
PAR ,PAR 073 CRC - Great Neck,N.030538,Personal Trainer,,21-Jan-22,,23.92,291881
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,25-Aug-22,,16.75,291882
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,9-Aug-21,,19.43,291883
PAR ,PAR 073 CRC - Great Neck,B.002898.3     ,Recreation Specialist II,,1-Sep-90,1-Sep-99,77413.44,291884
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,29-Sep-22,,16.75,291885
PAR ,PAR 073 CRC - Great Neck,P.050212.1     ,Clerk Cashier,,4-Apr-24,,15.28156,291886
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,28-Aug-23,,16,291887
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,28-Sep-23,,17.85,291888
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,11-Oct-19,,16.75,291889
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,8-Feb-24,,15,291890
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,5-Jul-18,,16.75,291891
PAR ,PAR 073 CRC - Great Neck,B.002391.2     ,Parks and Recreation Coordinator,,7-Dec-16,23-Nov-17,90009.92,291892
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,8-Jun-23,,16.75,291893
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,8-Jul-22,,16.75,291894
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,22-Jun-23,,16.75,291895
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,13-Jan-22,,18.74,291896
PAR ,PAR 073 CRC - Great Neck,B.001888.4     ,Clerk Cashier,,30-May-17,25-Aug-22,32910.02,291897
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,7-Sep-23,,18.5,291898
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,15-Jun-23,,16.75,291899
PAR ,PAR 073 CRC - Great Neck,B.002108.4     ,Clerk Cashier,,25-May-17,21-Oct-21,32910.02,291900
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,15-Aug-18,15-Aug-18,18.74,291901
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,16-Feb-10,16-Feb-10,18.74,291902
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,14-Sep-23,,18.5,291903
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,10-Feb-16,,15.75,291904
PAR ,PAR 073 CRC - Great Neck,B.004904.5     ,Recreation Specialist I,,13-Mar-08,9-Nov-17,49471.5,291905
PAR ,PAR 073 CRC - Great Neck,B.002911.2     ,Office Supervisor,,16-Mar-17,15-Mar-18,60250.32,291906
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,24-Sep-21,,17.85,291907
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,29-Jul-22,,15,291908
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,22-Mar-15,,19.43,291909
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,28-Sep-23,,16,291910
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,22-Jun-23,,16.75,291911
PAR ,PAR 073 CRC - Great Neck,B.005792.4     ,Recreation Specialist I,,19-Aug-21,23-Feb-23,43143.62,291912
PAR ,PAR 073 CRC - Great Neck,B.002334.4     ,Parks and Recreation Supervisor,,1-Feb-91,16-Sep-00,89615.76,291913
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,22-Nov-17,,19.43,291914
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,25-Sep-19,,18.74,291915
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,12-Aug-15,12-Aug-15,19.43,291916
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,13-Oct-22,,19.43,291917
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,10-Nov-22,,16.75,291918
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,25-Feb-09,25-Feb-09,18.74,291919
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,22-Mar-18,,18.74,291920
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,9-Jun-22,,15.75,291921
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,22-Jul-21,,16.75,291922
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,20-Jul-23,,16,291923
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,6-Jun-24,,16,291924
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,10-Jun-21,,16.75,291925
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,9-May-24,,16,291926
PAR ,PAR 073 CRC - Great Neck,B.003325.3     ,Recreation Specialist I,,16-Mar-12,11-May-17,49471.5,291927
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,6-Jun-24,,16,291928
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,10-Aug-18,,18.74,291929
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,21-Jun-18,,18.74,291930
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,1-Jul-24,,15.08,291931
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,26-Jun-18,26-Jun-18,19.43,291932
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,17-Apr-18,,15.75,291933
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,29-Jan-09,29-Jan-09,19.43,291934
PAR ,PAR 073 CRC - Great Neck,N.090152,Lifeguard,,21-Sep-23,,16,291935
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,14-Mar-24,,17.85,291936
PAR ,PAR 073 CRC - Great Neck,B.003318.2     ,Account Clerk II,,27-May-21,8-Feb-24,35494.42,291937
PAR ,PAR 073 CRC - Great Neck,B.005243.4     ,Recreation Specialist I,,16-Dec-09,27-Sep-18,47889.4,291938
PAR ,PAR 073 CRC - Great Neck,N.090157,Recreation Class Instructor,,18-Aug-04,18-Aug-04,15.75,291939
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,4-Feb-21,,18.74,291940
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,30-Mar-23,,15.75,291941
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,3-Feb-03,,15.75,291942
PAR ,PAR 073 CRC - Great Neck,N.090161,Aquatics Instructor,,17-May-19,,17.85,291943
PAR ,PAR 073 CRC - Great Neck,B.004477.4     ,Recreation Specialist I,,16-Oct-13,4-Jan-18,49471.5,291944
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,24-Aug-23,,15,291945
PAR ,PAR 073 CRC - Great Neck,B.004715.3     ,Recreation Specialist II,,14-Sep-90,16-Jul-00,77413.44,291946
PAR ,PAR 073 CRC - Great Neck,N.090167,Fitness Instructor,,16-Jun-22,,19.43,291947
PAR ,PAR 073 CRC - Great Neck,N.090168,Parks and Recreation Aide,,4-Jan-24,,15,291948
PAR ,PAR 073 CRC - Great Neck,P.050129.2     ,Clerk Cashier,,2-Nov-23,,15.28156,291949
PAR ,PAR 074 CRC - Bayside,B.007168.1     ,Recreation Specialist I,,10-Aug-23,10-Aug-23,43143.62,291950
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,6-Jun-24,,17.85,291951
PAR ,PAR 074 CRC - Bayside,B.001304.5     ,Parks and Recreation Supervisor,,13-Jun-92,16-Jan-12,87495.98,291952
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,16-Jan-11,16-Jan-11,19.43,291953
PAR ,PAR 074 CRC - Bayside,B.004717.3     ,Parks and Recreation Supervisor,,1-Mar-02,22-Jul-16,79016.08,291954
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,9-May-24,,15,291955
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,22-Jul-21,,16.75,291956
PAR ,PAR 074 CRC - Bayside,N.030539,Personal Trainer,,1-Jul-93,28-Sep-17,23.92,291957
PAR ,PAR 074 CRC - Bayside,B.004801.2     ,Clerk Cashier,,23-Mar-23,23-Mar-23,32910.02,291958
PAR ,PAR 074 CRC - Bayside,B.004561.3     ,Recreation Specialist II,,19-Oct-08,6-Oct-22,60932.04,291959
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,16-Jan-19,,17.85,291960
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,15-Apr-21,,16.75,291961
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,30-Sep-21,,18.74,291962
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,16-Oct-12,,17.85,291963
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,4-May-23,,16.75,291964
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,15-Oct-20,,16,291965
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,18-Aug-16,,19.43,291966
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,1-May-13,,16.75,291967
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,9-Jun-22,,19.43,291968
PAR ,PAR 074 CRC - Bayside,B.004564.4     ,Recreation Specialist I,,1-Nov-12,17-Feb-22,46307.56,291969
PAR ,PAR 074 CRC - Bayside,B.004792.4     ,Recreation Specialist I,,5-Jun-98,1-Oct-01,62127,291970
PAR ,PAR 074 CRC - Bayside,B.007064.1     ,Recreation Specialist I,,21-Oct-08,4-May-23,43143.62,291971
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,22-May-14,,15.75,291972
PAR ,PAR 074 CRC - Bayside,B.004481.4     ,Recreation Specialist I,,23-Apr-94,1-Sep-12,52635.44,291973
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,15-Apr-21,,18.74,291974
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,26-Oct-95,16-Sep-07,19.43,291975
PAR ,PAR 074 CRC - Bayside,B.004800.2     ,Account Clerk II,,8-Jul-21,24-Aug-23,36795.98,291976
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,22-Jun-14,,15.75,291977
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,7-Mar-16,7-Mar-16,19.43,291978
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,19-Jun-17,,18.74,291979
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,20-Dec-18,,19.43,291980
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,11-May-23,,15.75,291981
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,27-Jan-20,,18.74,291982
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,3-Jan-23,,19.43,291983
PAR ,PAR 074 CRC - Bayside,N.030539,Personal Trainer,,21-Sep-15,,22.78,291984
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,12-Jul-22,,15.75,291985
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,8-Jun-23,,18.74,291986
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,21-Jan-21,,18.74,291987
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,13-May-21,,16.75,291988
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,2-Jun-16,,15.75,291989
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,2-Oct-07,2-Oct-07,18.74,291990
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,22-Aug-17,,17.85,291991
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,15-Aug-22,,16.75,291992
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,15-Dec-22,,16.75,291993
PAR ,PAR 074 CRC - Bayside,B.004696.3     ,Recreation Specialist I,,22-Sep-14,12-Jan-23,43143.62,291994
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,28-May-19,,18.59,291995
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,22-Aug-14,22-Aug-14,19.43,291996
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,10-Jun-21,,16.75,291997
PAR ,PAR 074 CRC - Bayside,B.007155.4     ,Recreation Specialist II,,15-Jan-97,16-Jun-13,68257.02,291998
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,22-Jun-23,,17.85,291999
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,9-Jun-22,,15.75,292000
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,29-Apr-21,,16.75,292001
PAR ,PAR 074 CRC - Bayside,N.090156,Recreation Class Instructor,,10-Feb-00,10-Feb-00,15.75,292002
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,1-Sep-10,,18.5,292003
PAR ,PAR 074 CRC - Bayside,N.030677.1     ,Recreation Specialist I,,22-Jan-15,,22.26326,292004
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,14-Aug-19,,15.75,292005
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,20-Nov-17,,19.43,292006
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,4-May-23,,16.75,292007
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,21-Aug-00,16-Sep-07,19.43,292008
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,5-Aug-22,,16.75,292009
PAR ,PAR 074 CRC - Bayside,B.004803.2     ,Clerk Cashier,,27-Aug-19,30-Nov-23,31785.78,292010
PAR ,PAR 074 CRC - Bayside,N.090172,Parks and Recreation Aide,,16-Jun-11,,15.75,292011
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,5-Oct-23,,16,292012
PAR ,PAR 074 CRC - Bayside,N.090166.1     ,Clerk Cashier,,16-Nov-06,,15.82207,292013
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,5-May-22,,18.74,292014
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,31-Aug-23,,16,292015
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,6-Feb-19,,19.43,292016
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,21-Nov-18,,18.74,292017
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,10-Jun-21,,17.85,292018
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,22-Feb-24,,16,292019
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,4-Mar-22,,19.43,292020
PAR ,PAR 074 CRC - Bayside,B.004752.3     ,Recreation Specialist I,,27-May-21,2-Jun-22,46307.56,292021
PAR ,PAR 074 CRC - Bayside,N.030745,Parks and Recreation Lead Aide,,8-Jun-23,,17.85,292022
PAR ,PAR 074 CRC - Bayside,N.090165,Fitness Instructor,,2-May-24,,18.5,292023
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,18-Apr-24,,16,292024
PAR ,PAR 074 CRC - Bayside,N.030539,Personal Trainer,,16-Apr-13,,23.92,292025
PAR ,PAR 074 CRC - Bayside,B.003530.2     ,Office Supervisor,,1-Oct-13,27-Jul-23,45300.84,292026
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,1-Feb-24,,17.85,292027
PAR ,PAR 074 CRC - Bayside,B.004663.2     ,Parks and Recreation Coordinator,,30-Aug-04,5-Oct-23,82264,292028
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,25-Apr-24,,16,292029
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,12-Oct-23,,16,292030
PAR ,PAR 074 CRC - Bayside,N.090160,Aquatics Instructor,,15-Sep-22,,18.74,292031
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,3-Aug-23,,16,292032
PAR ,PAR 074 CRC - Bayside,B.004476.5     ,Recreation Specialist II,,16-Dec-07,16-Dec-21,64594.66,292033
PAR ,PAR 074 CRC - Bayside,N.090166.1     ,Clerk Cashier,,22-Aug-14,,15.82207,292034
PAR ,PAR 074 CRC - Bayside,B.004901.3     ,Recreation Specialist I,,30-Sep-21,10-Mar-22,46307.56,292035
PAR ,PAR 074 CRC - Bayside,N.090151,Lifeguard,,1-Jul-24,,16.33,292036
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,29-Sep-22,,16.75,292037
PAR ,PAR 075 CRC - Princess Anne,N.090170,Fitness Instructor,,19-Sep-22,,19.43,292038
PAR ,PAR 075 CRC - Princess Anne,N.090170,Fitness Instructor,,1-Dec-99,,20.35,292039
PAR ,PAR 075 CRC - Princess Anne,B.004759.2     ,Recreation Specialist I,,10-Feb-22,10-Feb-22,46307.56,292040
PAR ,PAR 075 CRC - Princess Anne,N.090163,Aquatics Instructor,,1-May-23,,17.85,292041
PAR ,PAR 075 CRC - Princess Anne,N.090163,Aquatics Instructor,,20-Jun-23,,17.85,292042
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,13-Jan-22,,16.75,292043
PAR ,PAR 075 CRC - Princess Anne,N.090163,Aquatics Instructor,,21-Jan-21,,18.74,292044
PAR ,PAR 075 CRC - Princess Anne,N.090149.1     ,Clerk Cashier,,30-Jun-17,,15.82207,292045
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,18-Apr-24,,16,292046
PAR ,PAR 075 CRC - Princess Anne,N.090163,Aquatics Instructor,,20-Jun-24,,17.85,292047
PAR ,PAR 075 CRC - Princess Anne,N.090173,Parks and Recreation Aide,,11-Apr-24,,15,292048
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,24-Sep-21,,16.75,292049
PAR ,PAR 075 CRC - Princess Anne,N.090173,Parks and Recreation Aide,,12-Aug-16,,15.75,292050
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,27-Sep-21,,16.75,292051
PAR ,PAR 075 CRC - Princess Anne,B.004474.4     ,Recreation Specialist I,,27-Mar-18,7-Oct-21,46307.56,292052
PAR ,PAR 075 CRC - Princess Anne,P.050340,Aquatics Instructor,,20-Mar-18,,18.74,292053
PAR ,PAR 075 CRC - Princess Anne,N.090163,Aquatics Instructor,,29-Apr-21,,18.74,292054
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,19-Jan-09,,16.75,292055
PAR ,PAR 075 CRC - Princess Anne,B.004480.2     ,Recreation Specialist I,,1-Nov-17,23-Feb-23,43143.62,292056
PAR ,PAR 075 CRC - Princess Anne,N.090154,Lifeguard,,1-Jul-24,,16.33,292057
PAR ,PAR 075 CRC - Princess Anne,B.002500.5     ,Administrative Specialist II,,26-Oct-23,26-Oct-23,49944.18,292058
PAR ,PAR 075 CRC - Princess Anne,N.090173,Parks and Recreation Aide,,11-Apr-24,,15,292059
PAR ,PAR 075 CRC - Princess Anne,N.090173,Parks and Recreation Aide,,7-Jun-23,,15.75,292060
